Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,brin,10,4.200,4.065–4.341,4.959,9.8%,12.44,"Bitmap Heap Scan, Bitmap Index Scan",0.056,4.256
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,btree,10,0.322,0.315–0.361,0.428,14.4%,162.47,Index Only Scan,0.037,0.365
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,btree_tuned,10,0.458,0.422–0.479,0.484,7.3%,114.17,Index Only Scan,0.039,0.498
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,gin,10,2.260,2.225–2.333,2.418,3.4%,23.11,"Bitmap Heap Scan, Bitmap Index Scan",0.045,2.308
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,gist,10,0.724,0.714–0.768,0.837,7.1%,72.15,Index Only Scan,0.036,0.766
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,hash (partial),10,0.698,0.681–0.757,0.893,12.8%,74.89,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.746
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,roaring,10,0.011,0.011–0.013,0.015,15.3%,4542.00,RoaringCount,0.040,0.052
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,roaring_bitmap,10,0.450,0.434–0.470,0.655,23.9%,116.07,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.498
scalar,1000000,dirty_scattered,default,64MB,eq_clustered_17,seq,10,52.233,51.417–54.880,57.840,4.9%,1.00,Seq Scan,0.029,52.263
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,brin,10,56.034,54.438–59.093,61.920,5.2%,1.00,Seq Scan (fallback),0.051,56.084
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,btree,10,0.419,0.397–0.445,0.520,12.7%,133.95,Index Only Scan,0.042,0.460
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,btree_tuned,10,1.212,1.062–1.387,1.458,14.4%,46.29,Index Only Scan,0.038,1.249
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,gin,10,5.399,5.222–5.621,5.926,7.2%,10.40,"Bitmap Heap Scan, Bitmap Index Scan",0.040,5.475
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,gist,10,0.746,0.732–0.776,0.791,3.4%,75.18,Index Only Scan,0.036,0.781
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,hash (partial),10,3.564,3.351–3.841,3.966,9.2%,15.75,"Bitmap Heap Scan, Bitmap Index Scan",0.034,3.595
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,roaring,10,0.144,0.123–0.193,0.210,23.7%,388.40,RoaringCount,0.039,0.183
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,roaring_bitmap,10,3.372,3.067–3.591,3.805,9.3%,16.64,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.415
scalar,1000000,dirty_scattered,default,64MB,eq_nullable_17,seq,10,56.124,54.415–60.228,63.593,6.7%,1.00,Seq Scan,0.028,56.154
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,brin,10,85.906,82.498–88.076,90.802,3.8%,0.99,Seq Scan (fallback),0.051,85.964
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,btree,10,85.800,83.068–89.127,90.134,3.8%,0.99,Seq Scan (fallback),0.035,85.838
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,btree_tuned,10,93.441,89.849–95.849,98.774,4.0%,0.91,Seq Scan (fallback),0.066,93.493
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,gin,10,86.222,83.477–89.459,93.788,5.1%,0.99,Seq Scan (fallback),0.038,86.261
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,gist,10,86.501,84.691–89.537,92.697,4.2%,0.98,Seq Scan (fallback),0.036,86.535
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,hash (partial),10,86.257,83.049–87.601,88.736,3.1%,0.99,Seq Scan (fallback),0.031,86.293
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,roaring,10,86.803,84.590–88.492,89.798,2.7%,0.98,Seq Scan (fallback),0.040,86.844
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,roaring_bitmap,10,87.143,86.006–90.561,93.240,3.6%,0.98,Seq Scan (fallback),0.034,87.180
scalar,1000000,dirty_scattered,default,64MB,eq_skew_0,seq,10,85.107,84.073–87.470,92.094,4.1%,1.00,Seq Scan,0.031,85.142
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,brin,10,73.369,72.278–76.586,78.644,3.7%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.054,73.427
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,btree,10,3.154,3.044–3.268,3.427,6.8%,15.02,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.204
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,btree_tuned,10,1.606,1.368–1.914,2.076,18.2%,29.49,Index Only Scan,0.046,1.652
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,gin,10,4.912,4.794–5.183,5.515,6.1%,9.64,"Bitmap Heap Scan, Bitmap Index Scan",0.043,4.968
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,gist,10,3.303,3.178–3.436,3.587,6.4%,14.34,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.377
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,hash (partial),10,3.429,2.961–3.707,3.929,11.6%,13.81,"Bitmap Heap Scan, Bitmap Index Scan",0.053,3.473
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,roaring,10,3.325,3.070–3.620,4.188,14.8%,14.25,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.374
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,roaring_bitmap,10,3.301,3.082–3.620,4.050,12.0%,14.35,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.343
scalar,1000000,dirty_scattered,default,64MB,fetch_medium,seq,10,47.361,46.987–49.843,51.575,4.3%,1.00,Seq Scan,0.031,47.392
scalar,1000000,dirty_scattered,default,64MB,group_c2,brin,10,136.624,133.772–139.827,144.326,3.6%,0.96,Seq Scan (fallback),0.045,136.666
scalar,1000000,dirty_scattered,default,64MB,group_c2,btree,10,135.399,133.784–141.290,142.240,3.1%,0.97,Seq Scan (fallback),0.040,135.440
scalar,1000000,dirty_scattered,default,64MB,group_c2,btree_tuned,10,149.438,143.831–153.987,157.013,4.5%,0.88,Seq Scan (fallback),0.044,149.486
scalar,1000000,dirty_scattered,default,64MB,group_c2,gin,10,137.050,134.810–142.610,144.263,3.1%,0.96,Seq Scan (fallback),0.040,137.088
scalar,1000000,dirty_scattered,default,64MB,group_c2,gist,10,139.630,134.015–141.163,147.434,5.1%,0.94,Seq Scan (fallback),0.036,139.664
scalar,1000000,dirty_scattered,default,64MB,group_c2,hash (partial),10,136.887,133.652–142.993,150.852,5.1%,0.96,Seq Scan (fallback),0.035,136.922
scalar,1000000,dirty_scattered,default,64MB,group_c2,roaring,10,132.927,131.328–136.274,139.650,2.8%,0.99,Seq Scan (fallback),0.038,132.966
scalar,1000000,dirty_scattered,default,64MB,group_c2,roaring_bitmap,10,137.572,133.435–141.790,143.750,3.3%,0.95,Seq Scan (fallback),0.034,137.612
scalar,1000000,dirty_scattered,default,64MB,group_c2,seq,10,131.316,128.659–138.188,147.203,6.3%,1.00,Seq Scan,0.030,131.348
scalar,1000000,dirty_scattered,default,64MB,group_c200,brin,10,154.206,152.654–157.756,162.436,2.6%,0.99,Seq Scan (fallback),0.045,154.255
scalar,1000000,dirty_scattered,default,64MB,group_c200,btree,10,155.917,150.825–159.666,162.707,3.2%,0.98,Seq Scan (fallback),0.042,155.965
scalar,1000000,dirty_scattered,default,64MB,group_c200,btree_tuned,10,161.633,159.202–165.809,170.080,2.9%,0.94,Seq Scan (fallback),0.049,161.685
scalar,1000000,dirty_scattered,default,64MB,group_c200,gin,10,156.200,153.476–162.813,167.257,3.8%,0.97,Seq Scan (fallback),0.033,156.244
scalar,1000000,dirty_scattered,default,64MB,group_c200,gist,10,154.678,152.023–157.969,162.990,3.0%,0.98,Seq Scan (fallback),0.036,154.719
scalar,1000000,dirty_scattered,default,64MB,group_c200,hash (partial),10,157.096,155.062–160.357,168.599,3.9%,0.97,Seq Scan (fallback),0.043,157.142
scalar,1000000,dirty_scattered,default,64MB,group_c200,roaring,10,155.397,152.106–158.805,166.821,4.3%,0.98,Seq Scan (fallback),0.036,155.431
scalar,1000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,10,154.184,151.522–157.927,161.802,2.6%,0.99,Seq Scan (fallback),0.036,154.223
scalar,1000000,dirty_scattered,default,64MB,group_c200,seq,10,152.061,149.000–157.109,161.798,3.8%,1.00,Seq Scan,0.032,152.094
scalar,1000000,dirty_scattered,default,64MB,group_filtered,brin,10,74.457,72.396–78.662,78.781,4.2%,0.64,"Bitmap Heap Scan, Bitmap Index Scan",0.067,74.531
scalar,1000000,dirty_scattered,default,64MB,group_filtered,btree,10,3.404,3.245–3.610,3.832,7.9%,14.07,"Bitmap Heap Scan, Bitmap Index Scan",0.052,3.457
scalar,1000000,dirty_scattered,default,64MB,group_filtered,btree_tuned,10,1.603,1.415–2.092,2.565,26.7%,29.88,Index Only Scan,0.058,1.660
scalar,1000000,dirty_scattered,default,64MB,group_filtered,gin,10,5.310,5.133–5.546,5.937,6.5%,9.02,"Bitmap Heap Scan, Bitmap Index Scan",0.057,5.385
scalar,1000000,dirty_scattered,default,64MB,group_filtered,gist,10,3.686,3.396–4.178,5.083,18.7%,12.99,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.737
scalar,1000000,dirty_scattered,default,64MB,group_filtered,hash (partial),10,3.485,3.321–3.714,4.012,8.3%,13.74,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.528
scalar,1000000,dirty_scattered,default,64MB,group_filtered,roaring,10,2.744,2.702–2.793,3.075,6.4%,17.45,RoaringCount,0.049,2.795
scalar,1000000,dirty_scattered,default,64MB,group_filtered,roaring_bitmap,10,3.465,3.370–3.848,4.117,9.2%,13.82,"Bitmap Heap Scan, Bitmap Index Scan",0.046,3.508
scalar,1000000,dirty_scattered,default,64MB,group_filtered,seq,10,47.884,46.957–49.409,51.092,3.6%,1.00,Seq Scan,0.041,47.921
scalar,1000000,dirty_scattered,default,64MB,in_and,brin,10,72.724,70.816–74.763,77.718,4.2%,1.00,Seq Scan (fallback),0.063,72.787
scalar,1000000,dirty_scattered,default,64MB,in_and,btree,10,7.373,7.213–7.905,8.367,6.4%,9.88,"Bitmap Heap Scan, Bitmap Index Scan",0.050,7.421
scalar,1000000,dirty_scattered,default,64MB,in_and,btree_tuned,10,0.700,0.641–0.713,0.778,8.6%,104.04,Index Only Scan,0.056,0.758
scalar,1000000,dirty_scattered,default,64MB,in_and,gin,10,25.608,24.888–26.540,27.549,5.1%,2.84,"Bitmap Heap Scan, Bitmap Index Scan",0.056,25.663
scalar,1000000,dirty_scattered,default,64MB,in_and,gist,10,11.334,10.940–11.664,11.830,3.5%,6.43,"Bitmap Heap Scan, Bitmap Index Scan",0.050,11.381
scalar,1000000,dirty_scattered,default,64MB,in_and,hash (partial),10,8.736,8.275–9.053,9.458,5.6%,8.34,"Bitmap Heap Scan, Bitmap Index Scan",0.044,8.806
scalar,1000000,dirty_scattered,default,64MB,in_and,roaring,10,2.112,2.077–2.173,2.293,4.7%,34.49,RoaringCount,0.056,2.162
scalar,1000000,dirty_scattered,default,64MB,in_and,roaring_bitmap,10,6.577,6.247–6.848,7.658,9.4%,11.07,"Bitmap Heap Scan, Bitmap Index Scan",0.051,6.627
scalar,1000000,dirty_scattered,default,64MB,in_and,seq,10,72.828,70.884–74.880,76.354,3.6%,1.00,Seq Scan,0.039,72.870
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,brin,10,59.954,58.886–61.400,63.176,3.0%,1.17,"Bitmap Heap Scan, Bitmap Index Scan",0.059,60.008
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,btree,10,0.071,0.069–0.077,0.091,12.6%,989.91,Index Only Scan,0.042,0.113
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,btree_tuned,10,0.191,0.175–0.231,0.259,16.7%,367.98,Index Only Scan,0.050,0.240
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,gin,10,15.458,15.146–15.841,16.437,3.3%,4.55,"Bitmap Heap Scan, Bitmap Index Scan",0.050,15.532
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,gist,10,0.563,0.544–0.627,0.682,10.6%,124.84,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.607
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,hash (partial),10,0.465,0.428–0.536,0.567,14.1%,151.31,"Bitmap Heap Scan, Bitmap Index Scan",0.054,0.532
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,roaring,10,0.093,0.089–0.122,0.152,24.3%,755.74,RoaringCount,0.050,0.143
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,roaring_bitmap,10,0.415,0.394–0.444,0.497,10.0%,169.36,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.460
scalar,1000000,dirty_scattered,default,64MB,in_c20k_10,seq,10,70.284,68.927–73.338,76.683,4.9%,1.00,Seq Scan,0.037,70.321
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,brin,10,75.150,74.192–75.762,79.616,2.9%,1.04,Seq Scan (fallback),0.468,75.806
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,btree,10,20.706,18.573–22.455,22.812,11.0%,3.77,"Bitmap Heap Scan, Bitmap Index Scan",0.446,21.151
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,btree_tuned,10,20.082,19.260–21.151,23.398,8.6%,3.89,"Bitmap Heap Scan, Bitmap Index Scan",0.461,20.544
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,gin,10,78.891,73.830–82.815,85.203,5.8%,0.99,Seq Scan (fallback),0.646,79.628
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,gist,10,38.148,36.222–40.865,43.666,8.3%,2.05,"Bitmap Heap Scan, Bitmap Index Scan",0.446,38.614
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,hash (partial),10,24.639,24.117–25.348,27.151,5.2%,3.17,"Bitmap Heap Scan, Bitmap Index Scan",0.448,25.100
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,roaring,10,21.338,20.163–22.642,23.589,7.0%,3.66,"Bitmap Heap Scan, Bitmap Index Scan",0.800,22.139
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,roaring_bitmap,10,20.623,19.863–21.687,23.446,8.0%,3.79,"Bitmap Heap Scan, Bitmap Index Scan",0.455,21.094
scalar,1000000,dirty_scattered,default,64MB,in_c20k_1000,seq,10,78.136,73.515–81.370,84.782,6.5%,1.00,Seq Scan,0.439,78.690
scalar,1000000,dirty_scattered,default,64MB,is_null,brin,10,57.560,56.885–60.520,62.328,3.9%,1.03,Seq Scan (fallback),0.042,57.606
scalar,1000000,dirty_scattered,default,64MB,is_null,btree,10,28.398,26.910–30.036,31.696,6.8%,2.08,"Bitmap Heap Scan, Bitmap Index Scan",0.032,28.435
scalar,1000000,dirty_scattered,default,64MB,is_null,btree_tuned,10,30.392,29.096–31.600,33.587,6.5%,1.94,"Bitmap Heap Scan, Bitmap Index Scan",0.037,30.434
scalar,1000000,dirty_scattered,default,64MB,is_null,gin,10,59.538,58.413–61.258,63.512,4.0%,0.99,Seq Scan (fallback),0.029,59.577
scalar,1000000,dirty_scattered,default,64MB,is_null,gist,10,39.349,36.485–41.288,43.493,7.7%,1.50,"Bitmap Heap Scan, Bitmap Index Scan",0.031,39.379
scalar,1000000,dirty_scattered,default,64MB,is_null,hash (partial),10,58.960,57.385–61.152,62.556,4.1%,1.00,Seq Scan (fallback),0.028,58.990
scalar,1000000,dirty_scattered,default,64MB,is_null,roaring,10,27.962,25.949–28.880,29.137,5.3%,2.11,"Bitmap Heap Scan, Bitmap Index Scan",0.034,27.999
scalar,1000000,dirty_scattered,default,64MB,is_null,roaring_bitmap,10,28.061,26.980–31.063,33.998,11.4%,2.10,"Bitmap Heap Scan, Bitmap Index Scan",0.037,28.104
scalar,1000000,dirty_scattered,default,64MB,is_null,seq,10,59.019,58.054–63.021,63.608,4.1%,1.00,Seq Scan,0.024,59.046
scalar,1000000,dirty_scattered,default,64MB,range_random,brin,10,57.324,55.513–60.472,61.518,4.8%,0.96,Seq Scan (fallback),0.056,57.384
scalar,1000000,dirty_scattered,default,64MB,range_random,btree,10,0.483,0.453–0.520,0.551,8.9%,113.52,Index Only Scan,0.055,0.547
scalar,1000000,dirty_scattered,default,64MB,range_random,btree_tuned,10,1.680,1.520–1.982,2.090,16.3%,32.64,Index Only Scan,0.062,1.756
scalar,1000000,dirty_scattered,default,64MB,range_random,gin,10,44.559,43.889–46.402,48.149,4.1%,1.23,"Bitmap Heap Scan, Bitmap Index Scan",0.049,44.620
scalar,1000000,dirty_scattered,default,64MB,range_random,gist,10,0.900,0.858–0.939,0.994,5.9%,60.92,Index Only Scan,0.042,0.947
scalar,1000000,dirty_scattered,default,64MB,range_random,hash (partial),10,55.486,53.314–58.296,58.970,4.3%,0.99,Seq Scan (fallback),0.036,55.525
scalar,1000000,dirty_scattered,default,64MB,range_random,roaring,10,57.984,55.193–59.136,61.005,4.3%,0.95,Seq Scan (fallback),0.040,58.034
scalar,1000000,dirty_scattered,default,64MB,range_random,roaring_bitmap,10,57.421,55.608–59.667,61.358,4.3%,0.95,Seq Scan (fallback),0.042,57.462
scalar,1000000,dirty_scattered,default,64MB,range_random,seq,10,54.829,53.176–56.585,58.626,4.4%,1.00,Seq Scan,0.034,54.863
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,brin,10,73.768,72.336–74.800,78.166,4.1%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.057,73.821
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,btree,10,3.171,2.938–3.342,3.405,8.7%,15.01,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.229
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,btree_tuned,10,0.756,0.701–0.915,1.153,22.2%,62.91,Index Only Scan,0.050,0.809
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,gin,10,37.061,36.128–38.207,41.779,6.9%,1.28,"Bitmap Heap Scan, Bitmap Index Scan",0.052,37.108
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,gist,10,3.052,2.906–3.208,3.507,7.9%,15.59,"Bitmap Heap Scan, Bitmap Index Scan",0.046,3.098
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,hash (partial),10,3.212,2.821–3.376,3.682,10.8%,14.82,"Bitmap Heap Scan, Bitmap Index Scan",0.040,3.252
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,roaring,10,0.423,0.409–0.434,0.439,4.3%,112.38,RoaringCount,0.047,0.474
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,roaring_bitmap,10,6.932,6.649–7.155,8.865,14.3%,6.87,"Bitmap Heap Scan, Bitmap Index Scan",0.042,6.975
scalar,1000000,dirty_scattered,prefer_index,64MB,and2,seq,10,47.594,46.863–52.254,55.444,7.8%,1.00,Seq Scan,0.034,47.633
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,brin,10,72.542,70.527–80.543,83.663,7.6%,0.67,"Bitmap Heap Scan, Bitmap Index Scan",0.062,72.602
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,btree,10,2.950,2.834–3.160,3.973,17.0%,16.53,"Bitmap Heap Scan, Bitmap Index Scan",0.050,3.011
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,btree_tuned,10,0.073,0.067–0.097,0.102,21.1%,663.50,Index Only Scan,0.074,0.148
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,gin,10,8.593,8.420–9.180,9.734,6.2%,5.68,"Bitmap Heap Scan, Bitmap Index Scan",0.053,8.649
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,gist,10,4.236,3.931–4.480,4.597,6.7%,11.51,"Bitmap Heap Scan, Bitmap Index Scan",0.047,4.297
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,hash (partial),10,3.236,3.162–3.650,4.105,11.3%,15.07,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.288
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,roaring,10,0.277,0.267–0.299,0.407,22.3%,175.74,RoaringCount,0.050,0.339
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,roaring_bitmap,10,2.511,2.355–2.615,2.736,6.2%,19.42,"Bitmap Heap Scan, Bitmap Index Scan",0.058,2.585
scalar,1000000,dirty_scattered,prefer_index,64MB,and3,seq,10,48.767,46.533–51.176,51.951,5.0%,1.00,Seq Scan,0.035,48.800
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,brin,10,76.864,74.562–79.648,84.564,5.8%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.057,76.924
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,btree,10,0.021,0.019–0.022,0.023,7.2%,2463.05,Index Only Scan,0.036,0.057
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,btree_tuned,10,0.022,0.021–0.023,0.025,8.3%,2295.11,Index Only Scan,0.038,0.060
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,gin,10,1.585,1.570–1.604,1.699,4.0%,31.86,"Bitmap Heap Scan, Bitmap Index Scan",0.052,1.632
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,gist,10,0.030,0.028–0.038,0.051,28.2%,1683.08,Index Only Scan,0.034,0.065
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,hash (partial),10,0.021,0.019–0.024,0.038,34.6%,2348.49,Index Scan,0.037,0.059
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,roaring,10,0.012,0.011–0.013,0.014,12.2%,4207.71,RoaringCount,0.039,0.051
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,roaring_bitmap,10,0.023,0.022–0.026,0.031,16.6%,2195.33,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.059
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,seq,10,50.493,49.435–51.377,54.048,4.0%,1.00,Seq Scan,0.025,50.517
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,brin,10,73.936,72.949–75.977,82.562,5.7%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.049,73.989
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,btree,10,0.403,0.397–0.416,0.422,3.1%,118.50,Index Only Scan,0.036,0.439
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,btree_tuned,10,1.434,1.313–1.688,1.741,13.6%,33.26,Index Only Scan,0.043,1.491
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,gin,10,4.997,4.778–5.165,5.750,8.9%,9.55,"Bitmap Heap Scan, Bitmap Index Scan",0.040,5.034
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,gist,10,0.820,0.794–0.839,0.886,5.3%,58.17,Index Only Scan,0.036,0.855
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,hash (partial),10,3.279,2.833–3.557,3.755,12.2%,14.55,"Bitmap Heap Scan, Bitmap Index Scan",0.033,3.312
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,roaring,10,0.113,0.107–0.117,0.134,10.2%,423.98,RoaringCount,0.043,0.165
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,roaring_bitmap,10,3.117,2.835–3.700,4.146,16.6%,15.30,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.152
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c200_17,seq,10,47.698,46.725–51.067,52.187,5.3%,1.00,Seq Scan,0.030,47.728
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,brin,10,75.874,73.015–78.372,80.167,3.9%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.048,75.927
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,btree,10,19.823,18.495–21.603,23.379,11.7%,2.59,"Bitmap Heap Scan, Bitmap Index Scan",0.037,19.884
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,btree_tuned,10,19.306,18.331–19.981,21.671,7.0%,2.66,"Bitmap Heap Scan, Bitmap Index Scan",0.038,19.347
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,gin,10,22.951,22.267–24.098,25.351,5.6%,2.23,"Bitmap Heap Scan, Bitmap Index Scan",0.042,22.988
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,gist,10,19.230,18.874–21.206,22.810,8.7%,2.67,"Bitmap Heap Scan, Bitmap Index Scan",0.035,19.264
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,hash (partial),10,21.398,20.518–23.597,25.614,9.1%,2.40,"Bitmap Heap Scan, Bitmap Index Scan",0.037,21.444
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,roaring,10,19.482,18.880–20.788,23.324,9.5%,2.63,"Bitmap Heap Scan, Bitmap Index Scan",0.042,19.524
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,roaring_bitmap,10,18.713,18.473–19.302,20.289,6.3%,2.74,"Bitmap Heap Scan, Bitmap Index Scan",0.037,18.761
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20_3,seq,10,51.288,49.578–53.549,54.928,4.9%,1.00,Seq Scan,0.027,51.318
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,brin,10,76.928,75.089–78.803,81.908,4.1%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.048,76.972
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,btree,10,0.025,0.025–0.026,0.028,7.2%,2002.10,Index Only Scan,0.037,0.062
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,btree_tuned,10,0.037,0.034–0.041,0.051,18.3%,1352.77,Index Only Scan,0.039,0.079
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,gin,10,1.620,1.563–1.691,1.763,4.8%,30.89,"Bitmap Heap Scan, Bitmap Index Scan",0.041,1.667
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,gist,10,0.042,0.040–0.046,0.050,10.0%,1191.73,Index Only Scan,0.045,0.087
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,hash (partial),10,0.056,0.053–0.059,0.064,8.5%,901.85,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.095
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,roaring,10,0.016,0.015–0.017,0.018,7.2%,3128.28,RoaringCount,0.039,0.055
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,roaring_bitmap,10,0.060,0.055–0.070,0.079,15.1%,827.31,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.107
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,seq,10,50.052,46.708–52.529,55.329,6.5%,1.00,Seq Scan,0.028,50.081
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,brin,10,94.418,92.141–96.158,98.268,2.8%,0.71,"Bitmap Heap Scan, Bitmap Index Scan",0.060,94.462
