Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring_bitmap,3,775.694,695.614–798.406,796.135,7.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,775.730
scalar,5000000,dirty_scattered,default,64MB,group_c200,btree,3,948.482,935.270–954.624,954.010,1.0%,—,Seq Scan (fallback),0.070,948.552
scalar,5000000,dirty_scattered,default,64MB,group_c200,gin,3,983.280,963.422–995.174,993.985,1.6%,—,Seq Scan (fallback),0.036,983.316
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring,3,329.999,305.469–344.748,343.273,6.1%,—,LionCount,0.042,330.047
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,3,1016.925,993.406–1018.689,1018.513,1.4%,—,Seq Scan (fallback),0.058,1016.983
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,btree,3,1384.460,1364.876–1399.601,1398.087,1.3%,—,Index Only Scan,0.068,1384.527
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,gin,3,935.992,926.230–948.432,947.188,1.2%,—,Seq Scan (fallback),0.061,936.053
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,3,307.316,297.230–328.219,326.129,5.1%,—,LionCount,0.069,307.386
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,3,1017.193,984.826–1082.527,1075.994,4.8%,—,Seq Scan (fallback),0.061,1017.272
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,3,159.564,156.228–160.933,160.796,1.5%,—,Index Only Scan,0.064,159.628
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,3,1018.959,863.038–1044.101,1041.587,10.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,1019.001
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,3,1.764,1.690–1.780,1.778,2.8%,—,LionCount,0.044,1.808
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,3,833.221,796.119–880.733,875.982,5.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,833.268
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,btree,3,143.075,139.069–144.748,144.581,2.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,143.128
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,gin,3,403.187,342.758–471.828,464.964,15.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.096,403.258
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring,3,112.285,112.241–114.191,114.000,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,112.337
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring_bitmap,3,266.880,215.358–279.401,278.149,13.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.085,266.966
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,btree,3,0.026,0.025–0.029,0.029,7.8%,—,Index Scan,0.040,0.066
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,gin,3,0.295,0.056–0.297,0.297,64.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.076,0.342
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring,3,0.030,0.030–0.037,0.036,12.5%,—,Index Scan,0.042,0.072
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring_bitmap,3,0.065,0.056–0.066,0.066,8.8%,—,Index Scan,0.089,0.154
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,14.883,11.992–16.572,16.403,16.0%,—,Index Scan,0.041,14.920
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,325.380,147.371–325.843,325.797,38.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,325.455
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,11.409,9.002–12.789,12.651,17.3%,—,Index Scan,0.045,11.461
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,19.538,15.865–23.949,23.508,20.5%,—,Index Scan,0.073,19.609
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,btree,3,0.221,0.215–0.295,0.288,18.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.049,0.270
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,gin,3,1.376,1.296–1.595,1.573,10.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.078,1.454
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring,3,0.222,0.193–0.233,0.232,9.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.277
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring_bitmap,3,0.971,0.739–1.226,1.200,24.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,1.045
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,386.770,374.168–387.279,387.228,1.9%,—,Index Only Scan,0.054,386.848
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,1034.196,953.720–1035.466,1035.339,4.6%,—,Seq Scan (fallback),0.060,1034.256
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,17.262,17.152–17.305,17.301,0.5%,—,LionCount,0.037,17.298
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,1094.728,1042.368–1103.843,1102.932,3.1%,—,Seq Scan (fallback),0.034,1094.762
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,15.848,15.568–15.881,15.878,1.1%,—,Index Only Scan,0.316,16.164
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,1067.220,1050.209–1070.017,1069.737,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.726,1067.946
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,6.622,6.544–6.756,6.743,1.6%,—,LionCount,0.923,7.575
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,1093.543,975.338–1128.695,1125.180,7.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.531,1094.074
