Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,btree,3,0.240,0.224–0.260,0.258,7.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.279
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,gin,3,0.874,0.270–1.042,1.025,55.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.958
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring,3,0.204,0.194–0.223,0.221,7.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.248
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring_bitmap,3,0.858,0.240–1.190,1.157,63.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.081,0.939
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,391.053,388.840–393.241,393.022,0.6%,—,Index Only Scan,0.051,391.092
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,985.164,953.363–1024.060,1020.170,3.6%,—,Seq Scan (fallback),0.033,985.212
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,18.115,17.682–18.304,18.285,1.8%,—,LionCount,0.038,18.151
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,964.230,820.554–964.967,964.893,9.1%,—,Seq Scan (fallback),0.057,964.265
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,16.331,16.232–18.197,18.010,6.5%,—,Index Only Scan,0.499,16.830
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,1121.826,1012.760–1127.390,1126.834,5.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.724,1122.556
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,6.651,6.612–6.736,6.728,1.0%,—,LionCount,0.919,7.570
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,935.389,819.924–1100.074,1083.606,14.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.510,935.899
